Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance
25.0,4.6,Stormy,Low,1,scooter,1.0,0,Metropolitian,14,16.665590551796804
36.0,4.4,Cloudy,Jam,1,motorcycle,2.0,1,Metropolitian,45,19.68076045300552
37.0,5.0,Windy,Low,1,motorcycle,0.0,0,Metropolitian,21,11.019829276905222
29.566910587697237,4.6337736972250205,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,19,7.798796409162978
31.0,4.7,Cloudy,Low,2,scooter,0.0,0,Semi-Urban,15,1.5561852308613513
34.0,4.9,Cloudy,High,2,scooter,1.0,0,Metropolitian,38,5.965355184003535
23.0,4.9,Sandstorms,High,1,motorcycle,0.0,0,Urban,18,5.966894311954944
30.0,4.4,Windy,Jam,0,motorcycle,2.0,0,Metropolitian,41,12.112055219826743
26.0,4.7,Sunny,Jam,2,scooter,0.0,0,Urban,17,4.592396663905861
29.566910587697237,4.6337736972250205,Cloudy,Medium,1,motorcycle,1.0,0,Metropolitian,35,13.420648039357795
22.0,4.8,Sandstorms,Medium,2,electric_scooter,0.7446345675136238,0,Metropolitian,26,9.35857005068432
33.0,4.3,Cloudy,Medium,0,motorcycle,1.0,0,Metropolitian,34,6.061179957280794
38.0,4.8,Sunny,Medium,2,electric_scooter,1.0,0,Metropolitian,20,5.965394183990096
30.0,4.6,Cloudy,Low,2,electric_scooter,1.0,0,Metropolitian,26,13.443802448445094
33.0,5.0,Cloudy,Jam,1,motorcycle,0.0,0,Metropolitian,28,4.53320029970229
33.0,4.8,Sunny,Jam,2,electric_scooter,1.0,0,Metropolitian,22,10.57664067009279
33.0,4.9,Sunny,Medium,0,motorcycle,1.0,0,Metropolitian,26,5.965379086080768
23.0,4.9,Stormy,Medium,1,motorcycle,1.0,0,Metropolitian,26,16.43084340048879
32.0,4.9,Stormy,Low,1,scooter,1.0,0,Metropolitian,23,8.937452570023728
22.0,4.8,Windy,Medium,2,electric_scooter,1.0,0,Metropolitian,26,7.771473502443185
26.0,4.6,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,21,4.549257423078197
29.566910587697237,4.6337736972250205,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,19,9.189624272385036
36.0,4.9,Sunny,Low,2,scooter,0.7446345675136238,0,Metropolitian,12,1.5142273453014694
33.0,3.7,Stormy,Medium,2,scooter,2.0,0,Metropolitian,37,13.696088727664565
21.0,5.0,Cloudy,Medium,0,motorcycle,1.0,0,Metropolitian,22,9.203115100317152
39.0,4.6,Fog,Medium,1,scooter,1.0,0,Metropolitian,33,19.64072363401222
28.0,4.7,Cloudy,Low,2,scooter,0.0,0,Urban,16,2.987784527518729
23.0,4.6,Cloudy,Medium,0,motorcycle,0.0,0,Metropolitian,30,10.936511454962355
29.566910587697237,4.6337736972250205,Sunny,Low,3,electric_scooter,1.0,0,Metropolitian,27,6.065482173867955
38.0,4.8,Windy,High,1,scooter,1.0,0,Metropolitian,25,6.216082173546802
33.0,5.0,Windy,Medium,0,motorcycle,0.0,0,Urban,33,6.057199066145392
24.0,4.9,Sandstorms,Low,2,scooter,1.0,0,Metropolitian,16,2.979840625831354
38.0,4.8,Stormy,Medium,2,motorcycle,0.0,0,Metropolitian,22,13.98754340638969
35.0,4.1,Sandstorms,Low,0,motorcycle,0.0,0,Metropolitian,31,1.5164570816888092
28.0,4.5,Sunny,Jam,2,scooter,0.0,0,Urban,10,19.89751858391477
33.0,4.8,Cloudy,High,0,motorcycle,0.0,0,Metropolitian,25,6.044248387101635
31.0,3.5,Sandstorms,Jam,2,scooter,2.0,0,Metropolitian,35,16.870960876377712
21.0,4.5,Fog,Jam,0,motorcycle,1.0,0,Metropolitian,48,19.78341921977176
24.0,4.8,Fog,Low,2,scooter,0.0,0,Urban,11,7.770621348562589
29.0,4.8,Windy,Medium,1,scooter,1.0,0,Metropolitian,27,4.542501574976213
23.0,4.6,Sandstorms,Medium,1,motorcycle,1.0,0,Urban,29,12.13034976691117
26.0,4.6,Cloudy,Low,1,motorcycle,0.0,0,Metropolitian,21,17.116711415270792
23.0,4.8,Fog,Low,1,motorcycle,1.0,0,Metropolitian,17,4.5934016021799
32.0,4.7,Cloudy,High,0,motorcycle,1.0,0,Metropolitian,30,1.5742615170912184
33.0,4.9,Windy,Medium,0,motorcycle,0.0,0,Metropolitian,32,7.555004263550023
29.0,4.6,Windy,Jam,1,motorcycle,1.0,0,Metropolitian,27,4.566163809799351
25.0,4.6,Cloudy,Low,1,scooter,1.0,0,Urban,15,1.5541139120067622
36.0,4.8,Sunny,Jam,0,motorcycle,1.0,0,Metropolitian,28,7.498295520005153
22.0,4.8,Sunny,Medium,0,motorcycle,1.0,0,Metropolitian,24,16.386306816436406
21.0,5.0,Sunny,Low,2,scooter,0.0,0,Urban,18,7.771164464259466
21.0,5.0,Cloudy,Low,0,motorcycle,1.0,0,Metropolitian,20,12.223323087697215
20.0,5.0,Fog,Low,2,scooter,0.0,0,Urban,11,2.9828011624725184
28.0,4.8,Fog,Jam,0,motorcycle,0.7446345675136238,0,Metropolitian,39,13.626522139964424
39.0,4.6,Cloudy,Jam,1,scooter,1.0,0,Metropolitian,36,13.987475549590927
20.0,4.5,Cloudy,Medium,1,scooter,1.0,0,Metropolitian,29,12.434397424733197
32.0,4.9,Sunny,Medium,2,scooter,0.0,0,Semi-Urban,16,12.434397083801963
35.0,4.9,Cloudy,Low,0,motorcycle,1.0,0,Urban,28,8.963146524881621
31.0,4.7,Stormy,Medium,1,scooter,0.0,0,Metropolitian,23,13.69651779655486
24.0,4.7,Sandstorms,Jam,1,scooter,1.0,0,Metropolitian,22,4.722784455364153
38.0,4.0,Fog,Jam,2,motorcycle,1.0,0,Urban,43,17.097430316822447
35.0,3.7,Stormy,Jam,2,scooter,1.0,0,Metropolitian,38,13.988494741147909
25.0,4.5,Sandstorms,Jam,2,scooter,0.0,0,Metropolitian,23,19.86061553826816
32.0,4.8,Sunny,Medium,1,motorcycle,0.0,0,Metropolitian,17,13.231099398179865
25.0,4.6,Fog,Medium,0,motorcycle,0.0,0,Metropolitian,36,20.20320802746981
36.0,4.6,Sandstorms,Jam,1,motorcycle,1.0,0,Metropolitian,25,9.44556826333905
21.0,4.7,Sunny,Jam,2,scooter,1.0,0,Metropolitian,13,4.722784455364153
28.0,4.6,Windy,Medium,2,motorcycle,1.0,0,Urban,28,7.771726792169004
30.0,4.7,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,22,3.1485230102050625
20.0,4.8,Fog,Medium,1,scooter,0.0,0,Metropolitian,33,19.111685571932888
36.0,4.7,Fog,Jam,1,motorcycle,1.0,0,Metropolitian,39,14.168350776534814
34.0,4.7,Sandstorms,Low,2,scooter,0.0,0,Metropolitian,23,7.811693217475347
34.0,3.9,Stormy,Jam,1,scooter,2.0,0,Metropolitian,36,14.037589187553188
31.0,5.0,Fog,Medium,0,motorcycle,1.0,0,Metropolitian,36,11.936573201202606
34.0,4.3,Sandstorms,High,1,motorcycle,1.0,0,Metropolitian,34,3.112489438867425
37.0,4.9,Windy,High,2,motorcycle,1.0,0,Metropolitian,28,6.135538116809797
35.0,4.9,Fog,Medium,2,scooter,1.0,0,Metropolitian,19,6.249587229364812
22.0,4.5,Sandstorms,Low,2,scooter,1.0,0,Urban,16,1.5142595454836358
21.0,5.0,Sunny,Low,2,electric_scooter,1.0,0,Metropolitian,24,1.5742615170912184
38.0,4.8,Cloudy,Low,0,motorcycle,1.0,0,Metropolitian,37,19.69503862403089
25.0,4.7,Sandstorms,Jam,2,electric_scooter,0.0,0,Urban,15,17.095252572142407
27.0,4.4,Stormy,Low,0,motorcycle,1.0,0,Urban,24,1.5598441988739826
32.0,4.6,Cloudy,Low,2,motorcycle,1.0,0,Metropolitian,18,9.32421345845315
36.0,4.6,Sunny,Medium,1,motorcycle,1.0,0,Semi-Urban,18,16.86988611445202
31.0,4.9,Fog,High,1,scooter,1.0,0,Metropolitian,30,3.044007665693716
27.0,4.4,Cloudy,Medium,1,scooter,0.0,0,Metropolitian,31,13.844326118949391
37.0,4.6,Stormy,Medium,2,scooter,1.0,0,Metropolitian,26,6.04708901093665
24.0,4.9,Cloudy,High,0,motorcycle,1.0,0,Metropolitian,25,1.5539525225642274
20.0,4.8,Stormy,Jam,1,motorcycle,0.0,0,Urban,12,7.457121740372914
26.0,5.0,Sunny,Medium,0,motorcycle,0.7446345675136238,0,Metropolitian,24,9.44556826333905
22.0,4.6,Windy,Jam,2,scooter,1.0,0,Urban,23,13.6463077952164
22.0,4.6,Stormy,Medium,1,motorcycle,1.0,0,Metropolitian,21,6.153721000633753
25.0,4.7,Sunny,Low,0,motorcycle,1.0,0,Semi-Urban,17,9.203115100317152
32.0,4.6,Fog,Low,2,scooter,0.0,0,Urban,16,9.20278647432418
29.0,4.8,Sandstorms,Low,2,scooter,0.0,0,Metropolitian,10,7.769687502832951
34.0,4.2,Stormy,Jam,0,motorcycle,1.0,0,Metropolitian,35,8.94734779114295
31.0,4.7,Windy,Low,1,motorcycle,1.0,0,Metropolitian,28,2.933289218054872
25.0,5.0,Stormy,Jam,0,motorcycle,1.0,0,Metropolitian,27,9.32598083753509
20.0,4.6,Cloudy,Low,1,scooter,1.0,0,Metropolitian,16,1.5310509499388776
21.0,4.7,Sandstorms,Jam,2,motorcycle,1.0,0,Metropolitian,28,11.930874018290524
22.0,4.9,Fog,Low,2,scooter,1.0,0,Metropolitian,29,16.740491445719496
37.0,4.8,Sandstorms,Jam,1,motorcycle,1.0,0,Metropolitian,29,4.722784455364153
34.0,4.6,Stormy,Low,1,motorcycle,1.0,0,Urban,24,3.1123414366386823
31.0,4.6,Stormy,Low,2,scooter,0.0,0,Metropolitian,25,1.554488215705827
29.566910587697237,4.6337736972250205,Cloudy,Medium,1,scooter,0.0,0,Urban,13,4.533264491419741
30.0,5.0,Stormy,Jam,1,motorcycle,0.0,0,Metropolitian,29,9.229913858622254
33.0,4.7,Windy,Jam,1,motorcycle,0.0,0,Metropolitian,30,10.768987485908006
32.0,4.8,Stormy,Low,2,motorcycle,0.0,0,Urban,17,17.095170194102497
31.0,4.9,Sunny,Jam,0,motorcycle,1.0,0,Metropolitian,33,10.737350562972836
30.0,4.8,Windy,Low,1,scooter,1.0,0,Metropolitian,27,1.554185391105779
31.0,4.8,Fog,Jam,0,motorcycle,0.0,0,Metropolitian,42,10.768833377449528
32.0,4.1,Sunny,Medium,0,motorcycle,1.0,0,Metropolitian,37,12.08732248946166
23.0,4.6,Cloudy,Medium,2,motorcycle,1.0,0,Semi-Urban,12,6.2392397282385845
34.0,4.8,Fog,Low,0,motorcycle,1.0,0,Metropolitian,21,9.131066474674258
29.0,5.0,Cloudy,Medium,1,motorcycle,1.0,0,Metropolitian,13,6.297045828591113
22.0,4.9,Fog,Medium,0,motorcycle,1.0,0,Metropolitian,23,4.615100780289038
29.0,4.9,Sunny,Low,2,scooter,1.0,0,Metropolitian,18,9.097990364977552
21.0,4.7,Cloudy,Medium,2,electric_scooter,2.0,0,Metropolitian,34,19.91612799767669
39.0,4.9,Sunny,Low,1,motorcycle,1.0,0,Metropolitian,29,12.307253155380568
34.0,4.7,Fog,Low,1,scooter,1.0,0,Urban,19,3.108102382565342
38.0,4.8,Sunny,Jam,1,motorcycle,1.0,0,Metropolitian,23,8.952780188391698
29.566910587697237,4.6337736972250205,Fog,Medium,1,scooter,0.0,0,Metropolitian,29,10.6527336728581
21.0,5.0,Fog,High,1,scooter,1.0,0,Metropolitian,24,6.1244477103056
20.0,4.6337736972250205,Windy,Medium,1,motorcycle,1.0,0,Semi-Urban,15,10.82000227627971
39.0,4.8,Sunny,Jam,2,scooter,1.0,0,Urban,21,9.44556826333905
28.0,4.6,Windy,Jam,0,motorcycle,0.0,0,Metropolitian,29,16.840638593034445
21.0,4.5,Windy,Low,0,motorcycle,1.0,0,Metropolitian,19,3.0442046750646843
26.0,4.9,Sunny,Low,2,scooter,1.0,0,Metropolitian,27,17.316871412977665
32.0,4.3,Windy,Jam,2,motorcycle,2.0,0,Metropolitian,34,7.468798886931465
28.0,4.5,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,15,3.1248077908393377
26.0,4.8,Windy,Jam,0,motorcycle,0.0,0,Metropolitian,17,7.7807924675486415
25.0,4.3,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,27,8.947998107988974
21.0,4.6,Sandstorms,High,2,scooter,0.0,0,Metropolitian,16,6.12659078468565
34.0,4.8,Fog,Low,2,scooter,1.0,0,Metropolitian,30,20.2760419330714
25.0,4.7,Fog,Low,2,motorcycle,1.0,0,Metropolitian,10,3.07716512704051
31.0,4.7,Cloudy,Medium,0,motorcycle,1.0,0,Metropolitian,39,16.870960876377712
29.0,4.8,Windy,Low,2,scooter,1.0,0,Metropolitian,14,13.229830168410976
29.0,4.9,Windy,Medium,0,motorcycle,1.0,0,Metropolitian,24,20.204243514676648
22.0,4.7,Sunny,Medium,2,scooter,1.0,0,Urban,19,6.224520707518437
26.0,4.6,Sunny,Medium,0,motorcycle,0.0,0,Metropolitian,22,16.665612719630104
39.0,3.7,Windy,Medium,2,scooter,1.0,0,Metropolitian,34,12.43133123284627
29.566910587697237,4.6337736972250205,Sandstorms,Jam,2,scooter,1.0,0,Metropolitian,25,16640.237114977775
28.0,4.7,Stormy,Low,1,scooter,1.0,0,Metropolitian,17,7.871307105908543
21.0,4.6,Stormy,High,0,motorcycle,1.0,0,Metropolitian,23,3.1485230102050625
26.0,4.9,Stormy,Low,0,motorcycle,0.0,0,Metropolitian,17,10.735972674946272
29.566910587697237,4.6337736972250205,Sunny,Low,3,scooter,0.0,0,Metropolitian,15,1.49162450035761
32.0,5.0,Windy,Medium,0,motorcycle,2.0,1,Metropolitian,49,13.750845903286088
34.0,5.0,Sunny,Medium,1,motorcycle,0.0,0,Metropolitian,17,6.217429133920197
32.0,4.8,Sandstorms,Medium,0,motorcycle,0.0,0,Metropolitian,29,6.065482173867955
20.0,5.0,Windy,Medium,0,motorcycle,1.0,0,Metropolitian,21,4.545939096590564
34.0,4.7,Fog,Medium,0,motorcycle,1.0,0,Metropolitian,31,4.473322013873355
27.0,4.9,Stormy,Medium,2,scooter,1.0,0,Metropolitian,24,10.266321595078422
33.0,4.5,Sunny,High,2,electric_scooter,0.0,0,Urban,15,6.044082107565983
34.0,4.7,Cloudy,Low,1,motorcycle,0.0,0,Metropolitian,16,7.655494914387178
26.0,5.0,Cloudy,Jam,1,motorcycle,0.0,0,Metropolitian,29,7.692251137929284
36.0,4.8,Windy,Low,2,motorcycle,1.0,0,Urban,20,17.097430316822447
35.0,4.9,Cloudy,Low,0,motorcycle,1.0,0,Metropolitian,41,10.45669598129618
26.0,4.6,Fog,Low,0,motorcycle,0.7446345675136238,0,Metropolitian,18,3.0561110086182444
34.0,4.5,Cloudy,Low,1,motorcycle,1.0,0,Metropolitian,17,3.0440387553899395
29.0,4.9,Sunny,Low,1,motorcycle,1.0,0,Metropolitian,18,1.5542860235672058
23.0,4.8,Sunny,Jam,1,motorcycle,1.0,0,Metropolitian,18,4.615404857284217
33.0,5.0,Windy,Medium,0,motorcycle,1.0,0,Metropolitian,36,20.22798730515678
23.0,4.7,Sunny,Low,2,electric_scooter,1.0,0,Urban,22,1.5458948357521678
36.0,4.9,Cloudy,Medium,1,motorcycle,0.0,0,Metropolitian,31,12.594090122629622
26.0,4.7,Fog,Jam,1,motorcycle,1.0,0,Metropolitian,33,9.13144795370792
21.0,5.0,Sandstorms,Jam,1,motorcycle,1.0,0,Metropolitian,16,10.893687389036502
24.0,4.9,Windy,Medium,0,motorcycle,1.0,0,Metropolitian,28,12.306106029672204
21.0,5.0,Sandstorms,High,1,scooter,1.0,0,Metropolitian,17,6.135884135841828
38.0,5.0,Cloudy,High,0,motorcycle,0.0,0,Metropolitian,25,3.1086807309096365
26.0,4.8,Stormy,Jam,1,scooter,1.0,0,Metropolitian,18,16.739802452617162
32.0,4.6,Sandstorms,High,1,motorcycle,1.0,0,Metropolitian,25,1.4911659706155005
26.0,4.7,Sunny,Low,0,motorcycle,1.0,0,Urban,14,3.119646767874364
21.0,4.9,Fog,Low,2,motorcycle,1.0,0,Urban,14,3.030564357063541
28.0,4.6,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,22,16.654048950951587
27.0,4.9,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,26,12.112227825402917
28.0,4.6,Stormy,Medium,0,motorcycle,1.0,0,Urban,37,16.920572654026092
22.0,4.7,Sunny,Low,2,motorcycle,0.0,0,Urban,18,1.522019343658543
20.0,4.7,Windy,Jam,2,scooter,0.7446345675136238,0,Urban,24,13.695959035719737
20.0,4.2,Windy,Jam,0,motorcycle,1.0,0,Metropolitian,38,19.696654105946976
29.566910587697237,4.6337736972250205,Stormy,Low,1,scooter,1.0,0,Metropolitian,22,3.076940975587565
20.0,4.8,Fog,High,0,motorcycle,1.0,0,Urban,26,3.022193391985933
22.0,4.4,Windy,Jam,0,motorcycle,1.0,0,Urban,36,9.325016005497655
24.0,4.5,Sandstorms,Medium,2,scooter,1.0,0,Metropolitian,28,16.67828392484174
31.0,4.9,Stormy,Jam,0,motorcycle,3.0,0,Urban,49,7.871307105908543
21.0,4.6,Stormy,Jam,0,motorcycle,1.0,0,Metropolitian,39,16.844729121824564
32.0,4.7,Sandstorms,Medium,0,motorcycle,0.0,0,Urban,28,6.224521288624522
33.0,4.6,Stormy,Low,0,motorcycle,1.0,0,Urban,21,12.478024212890888
39.0,4.7,Sandstorms,Jam,0,motorcycle,0.0,0,Urban,38,19.937429333479837
38.0,4.3,Stormy,Jam,0,motorcycle,1.0,0,Urban,36,10.880153733178863
33.0,5.0,Sunny,Jam,0,motorcycle,1.0,0,Metropolitian,30,13.646248276793424
22.0,4.9,Windy,Low,1,motorcycle,1.0,0,Metropolitian,19,3.0769767918509974
38.0,4.9,Sunny,Medium,1,motorcycle,1.0,0,Urban,15,11.019829276905222
20.0,4.9,Windy,Jam,1,motorcycle,1.0,0,Metropolitian,25,20.876338748356297
24.0,4.9,Sandstorms,Jam,2,scooter,1.0,0,Metropolitian,26,19.63937922664181
32.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,0,Urban,41,13.84590527934452
29.0,4.8,Cloudy,Jam,1,scooter,1.0,0,Metropolitian,29,9.09799906013677
28.0,5.0,Fog,Jam,2,motorcycle,1.0,0,Urban,21,7.798896199449894
21.0,4.2,Windy,Low,0,motorcycle,0.0,0,Metropolitian,22,3.077159850911241
35.0,4.6,Windy,Low,1,scooter,0.0,0,Metropolitian,27,7.781006103130167
26.0,5.0,Sunny,Low,0,motorcycle,0.0,0,Urban,13,1.5152366970968028
22.0,4.9,Windy,High,1,scooter,1.0,0,Metropolitian,28,5.998680402814871
20.0,4.4,Windy,Low,0,motorcycle,0.0,0,Metropolitian,25,1.514236602174807
24.0,4.6,Sandstorms,Low,2,scooter,1.0,0,Metropolitian,11,4.662975455202895
20.0,4.7,Fog,Medium,1,scooter,0.0,0,Metropolitian,26,13.696664375911135
22.0,4.3,Fog,Jam,2,motorcycle,1.0,0,Metropolitian,41,13.988494741147909
24.0,4.7,Fog,Medium,2,motorcycle,0.0,0,Metropolitian,15,7.668119914639869
27.0,4.9,Sandstorms,Jam,2,motorcycle,0.0,0,Urban,26,9.337276419977186
39.0,4.4,Stormy,Jam,1,scooter,1.0,0,Metropolitian,39,16.402504519121415
24.0,4.6,Stormy,Medium,0,motorcycle,1.0,0,Metropolitian,25,13.420730108943353
36.0,4.4,Cloudy,Medium,1,scooter,1.0,0,Metropolitian,44,17.316871412977665
29.566910587697237,4.6337736972250205,Sunny,Low,1,scooter,1.0,0,Metropolitian,30,6.044248387101635
29.566910587697237,4.6337736972250205,Sunny,Low,3,electric_scooter,0.0,1,Metropolitian,42,17206.542819863054
30.0,4.1,Stormy,High,2,motorcycle,1.0,0,Metropolitian,33,1.5543555712408386
25.0,4.9,Stormy,Medium,2,scooter,0.0,0,Urban,26,9.086330680381296
23.0,4.7,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,18,7.581844981419411
38.0,5.0,Windy,Jam,2,electric_scooter,1.0,0,Metropolitian,32,9.336864308602468
35.0,4.1,Fog,High,0,motorcycle,1.0,0,Metropolitian,31,6.135819536415475
36.0,4.8,Cloudy,Jam,0,motorcycle,2.0,0,Metropolitian,48,16.738977049391416
26.0,4.9,Stormy,Medium,1,scooter,0.0,0,Metropolitian,27,9.325258722449666
38.0,5.0,Windy,Jam,0,motorcycle,1.0,1,Metropolitian,41,13.98656719225262
38.0,4.6,Stormy,High,1,scooter,0.0,0,Urban,25,1.5742615170912184
29.566910587697237,4.6337736972250205,Sunny,Low,3,motorcycle,1.0,0,Metropolitian,41,6.088122764904438
38.0,4.8,Sunny,Medium,1,scooter,1.0,0,Metropolitian,15,7.771129230793212
35.0,4.4,Fog,Jam,1,scooter,1.0,0,Urban,36,4.5428291920133095
31.0,4.9,Cloudy,Low,1,motorcycle,0.0,0,Metropolitian,19,1.5164529135538738
32.0,4.4,Stormy,Jam,0,motorcycle,1.0,0,Metropolitian,37,13.62611852263453
26.0,5.0,Cloudy,Medium,2,motorcycle,1.0,0,Metropolitian,13,6.297045828591113
20.0,4.9,Cloudy,Jam,0,motorcycle,1.0,0,Metropolitian,37,16.74049176209722
29.566910587697237,4.6337736972250205,Sunny,Low,3,motorcycle,1.0,0,Metropolitian,15,17.1563570857397
35.0,4.0,Windy,Medium,0,motorcycle,1.0,0,Metropolitian,38,6.060926412752991
36.0,4.1,Sunny,Jam,0,motorcycle,1.0,0,Metropolitian,40,12.433247813167323
29.566910587697237,4.6337736972250205,Sunny,Low,3,motorcycle,1.0,0,Metropolitian,24,4.601682492912133
21.0,4.8,Windy,Jam,2,scooter,1.0,0,Metropolitian,17,10.892890633547433
29.0,4.8,Stormy,Jam,0,motorcycle,1.0,0,Metropolitian,34,10.59852041391844
30.0,4.9,Windy,Medium,0,motorcycle,0.0,0,Urban,29,9.0659543978775
20.0,4.8,Fog,Medium,2,scooter,1.0,0,Urban,15,4.566277225907912
33.0,4.0,Fog,Jam,1,scooter,2.0,0,Metropolitian,35,9.32376149959592
26.0,4.7,Cloudy,Low,1,scooter,1.0,0,Metropolitian,29,12.30534734355386
27.0,4.8,Sandstorms,Jam,0,motorcycle,0.7446345675136238,0,Metropolitian,29,12.43424611460279
33.0,4.9,Stormy,Medium,1,scooter,1.0,0,Metropolitian,30,4.662107613904944
33.0,4.2,Cloudy,Jam,2,scooter,1.0,0,Semi-Urban,37,13.40760939943608
20.0,4.9,Sandstorms,Low,0,motorcycle,0.0,0,Metropolitian,17,12.594090122629622
34.0,4.2,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,26,7.770308008766789
30.0,4.8,Sunny,High,0,motorcycle,0.0,0,Metropolitian,23,6.239220691061584
30.0,4.8,Cloudy,Medium,2,scooter,1.0,0,Metropolitian,19,7.7711348874564115
30.0,4.9,Sunny,Low,1,scooter,1.0,0,Metropolitian,11,9.202218765613376
21.0,4.8,Fog,Jam,0,motorcycle,2.0,0,Semi-Urban,48,13.496140532168424
38.0,4.2,Fog,Medium,0,motorcycle,0.0,0,Metropolitian,34,5.9756393030415405
30.0,4.6,Windy,Low,1,motorcycle,0.0,0,Urban,26,11.929688164044396
28.0,4.8,Sunny,Medium,1,scooter,1.0,0,Metropolitian,11,4.565749032073246
24.0,4.7,Sunny,Medium,1,scooter,1.0,0,Urban,14,6.224862912680096
29.566910587697237,4.6337736972250205,Sandstorms,Jam,0,motorcycle,1.0,0,Metropolitian,27,19.899424101760925
30.0,4.9,Sunny,Low,1,scooter,0.0,0,Semi-Urban,11,3.124748328963873
31.0,4.2,Windy,Medium,2,scooter,1.0,0,Metropolitian,37,13.597260797043534
32.0,4.8,Stormy,High,0,motorcycle,2.0,0,Metropolitian,35,6.215843130684717
27.0,4.5,Stormy,Jam,2,scooter,1.0,0,Metropolitian,20,16.870634595792783
34.0,3.7,Windy,Jam,2,scooter,1.0,0,Metropolitian,41,13.407548888716184
22.0,4.9,Cloudy,High,0,motorcycle,0.0,0,Urban,25,6.135633371879252
20.0,4.5,Sunny,Low,0,motorcycle,0.0,0,Metropolitian,17,2.982907109005488
34.0,4.8,Stormy,Medium,1,scooter,1.0,0,Metropolitian,27,5.86669465383033
27.0,4.6,Fog,Jam,1,motorcycle,1.0,0,Metropolitian,30,13.984883810123346
30.0,4.9,Fog,Medium,2,electric_scooter,1.0,0,Metropolitian,30,12.307632436829886
29.566910587697237,4.6337736972250205,Sunny,Low,3,electric_scooter,1.0,0,Metropolitian,22,3.029421056380322
20.0,4.7,Sandstorms,Jam,2,scooter,1.0,0,Urban,18,9.23000856551376
29.566910587697237,4.6337736972250205,Windy,Jam,2,electric_scooter,1.0,0,Metropolitian,32,4.615663829473595
38.0,4.4,Stormy,Low,0,motorcycle,1.0,0,Metropolitian,27,3.1485230102050625
23.0,4.6,Sandstorms,High,0,motorcycle,1.0,0,Metropolitian,18,6.135361369070942
27.0,4.7,Cloudy,Medium,1,motorcycle,1.0,0,Metropolitian,33,12.13034976691117
28.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,0,Metropolitian,31,4.565914353267233
27.0,4.8,Sandstorms,Low,0,motorcycle,0.0,0,Urban,18,12.174360761995423
24.0,4.9,Sunny,Jam,0,motorcycle,1.0,0,Metropolitian,16,17.156489686627204
26.0,4.4,Stormy,Low,0,motorcycle,0.0,0,Metropolitian,25,2.940763809515857
37.0,4.3,Stormy,Jam,2,motorcycle,1.0,0,Metropolitian,40,19.93484613612893
29.0,5.0,Fog,Jam,1,scooter,1.0,0,Metropolitian,41,12.13034976691117
39.0,4.4,Windy,Medium,0,motorcycle,0.0,0,Metropolitian,31,20.2010648415276
24.0,5.0,Stormy,Jam,0,motorcycle,1.0,0,Metropolitian,38,7.571292150463859
24.0,4.1,Sandstorms,Low,0,motorcycle,1.0,0,Metropolitian,23,7.871307105908543
22.0,4.5,Sandstorms,Medium,1,scooter,0.0,0,Metropolitian,24,4.663300566689322
32.0,4.7,Sunny,Jam,2,scooter,1.0,0,Metropolitian,25,10.89260673206067
37.0,5.0,Sunny,Medium,0,motorcycle,0.0,0,Metropolitian,25,9.167772167972654
24.0,4.9,Sunny,Low,0,motorcycle,1.0,0,Metropolitian,25,16.653592900073143
27.0,4.7,Windy,Low,1,scooter,0.0,0,Metropolitian,16,3.067004687083593
28.0,4.5,Cloudy,Low,0,motorcycle,1.0,0,Metropolitian,23,3.1124040844096985
39.0,4.7,Fog,Jam,2,electric_scooter,1.0,0,Metropolitian,49,19.38898182037609
22.0,4.8,Windy,Jam,1,motorcycle,0.0,0,Urban,13,7.657093936036801
27.0,4.5,Cloudy,Medium,0,motorcycle,1.0,0,Metropolitian,28,4.722784455364153
25.0,5.0,Fog,Jam,2,scooter,1.0,0,Metropolitian,31,13.986109734146329
21.0,4.7,Sandstorms,Low,2,scooter,1.0,0,Urban,18,3.1085454345198955
22.0,4.9,Fog,Medium,1,motorcycle,0.0,0,Metropolitian,16,4.6626454336329815
29.566910587697237,4.6337736972250205,Cloudy,Jam,2,motorcycle,0.7446345675136238,0,Urban,21,9.065810127025976
26.0,4.9,Sandstorms,Low,2,scooter,0.0,0,Semi-Urban,18,19.998592931551656
28.0,4.8,Fog,Low,1,motorcycle,0.7446345675136238,0,Metropolitian,18,7.771632327890454
20.0,4.8,Fog,Medium,1,scooter,1.0,0,Metropolitian,15,6.224666111150636
24.0,4.9,Fog,Medium,2,scooter,1.0,0,Metropolitian,18,6.056404961028163
30.0,4.3,Sandstorms,Jam,1,motorcycle,1.0,0,Metropolitian,32,9.167779888838773
